customer_id,age,gender,region,city_density,income_level,driving_experience_years,bonus_malus,marital_status,number_of_children
8237,33,Male,Region_1,suburban,Low,15,1.0409121882304342,Married,4
8238,52,Male,Region_1,urban,Low,31,0.8972058202715545,Married,0
8239,24,Male,Region_6,suburban,Low,4,1.1178772477933645,Single,2
8240,55,Female,Region_1,urban,High,34,0.9869973573320239,Single,3
8241,36,Female,Region_1,urban,High,16,1.0501713855859824,Divorced,1
8242,37,Female,Region_5,rural,Low,19,1.005934446339341,Married,1
8243,29,Male,Region_3,rural,Low,11,0.8765147867871439,Divorced,2
8244,47,Female,Region_5,rural,Low,29,1.070676932467777,Married,1
8245,72,Male,Region_10,urban,Low,48,0.9164314095839461,Married,1
8246,51,Female,Region_5,suburban,Low,33,0.9511960068344993,Married,3
8247,32,Male,Region_5,urban,Low,14,0.8172425638443405,Single,0
8248,56,Female,Region_3,rural,Low,34,0.9216993450362375,Married,1
8249,38,Female,Region_5,rural,Low,18,0.9233900704810474,Single,1
8250,58,Female,Region_1,rural,Medium,40,0.9361079032928123,Married,2
8251,52,Male,Region_5,urban,Medium,33,1.030469854554959,Married,2
8252,18,Male,Region_1,suburban,Medium,0,1.0652172726740425,Single,1
8253,30,Male,Region_2,rural,Low,12,1.2258478161695128,Married,4
8254,53,Male,Region_5,suburban,Medium,34,1.0892479458045017,Single,0
8255,44,Female,Region_6,rural,Low,26,1.1856376356411436,Married,0
8256,30,Female,Region_3,suburban,High,8,0.8821855463448489,Married,0
8257,34,Male,Region_3,rural,Low,16,0.9947656341622314,Married,1
8258,19,Female,Region_4,suburban,Medium,0,1.1784567498533303,Single,2
8259,41,Female,Region_7,rural,High,19,1.024115297358843,Married,1
8260,69,Male,Region_1,rural,Medium,48,1.0179007560920343,Single,2
8261,52,Male,Region_4,rural,Low,32,1.062514235540655,Single,0
8262,68,Female,Region_1,urban,Medium,50,0.8584492757182353,Married,1
8263,53,Female,Region_2,urban,Medium,33,1.1370140810573974,Married,0
8264,54,Male,Region_4,urban,High,36,0.9018799660599859,Divorced,2
8265,66,Male,Region_1,suburban,Medium,48,0.9357204164277368,Married,2
8266,47,Male,Region_4,urban,High,29,0.9135049413038511,Married,1
8267,40,Female,Region_9,suburban,Medium,22,1.0086370531137334,Single,1
8268,54,Male,Region_6,urban,Low,36,1.037880338921336,Widowed,1
8269,59,Male,Region_7,suburban,Low,41,0.9549658259256113,Married,0
8270,36,Female,Region_5,rural,Medium,17,0.8733252762887436,Single,1
8271,33,Female,Region_9,suburban,Medium,10,0.8750756182586574,Single,2
8272,44,Female,Region_1,rural,Low,26,0.9337086940873406,Single,3
8273,52,Male,Region_4,urban,Medium,31,1.076277199694257,Married,2
8274,52,Male,Region_5,rural,Low,31,0.7854141591615348,Married,1
8275,25,Female,Region_8,suburban,Medium,5,1.160149723422991,Married,3
8276,65,Female,Region_2,urban,High,47,0.9266986648548513,Widowed,0
8277,34,Female,Region_1,suburban,Low,16,1.042458007905175,Married,3
8278,39,Female,Region_10,urban,Medium,21,1.026178549623867,Married,1
8279,31,Female,Region_1,rural,Low,11,0.9434526520679294,Single,1
8280,74,Male,Region_1,suburban,High,55,1.0542325074247394,Widowed,2
8281,45,Male,Region_3,suburban,Low,27,0.7860772127298298,Married,1
8282,32,Female,Region_4,suburban,Medium,13,1.0033006096784816,Married,0
8283,52,Female,Region_8,suburban,Medium,33,0.8036993342455732,Married,0
8284,51,Male,Region_4,urban,Low,33,1.0129076437698246,Divorced,3
8285,40,Female,Region_5,urban,High,22,1.0808463509816961,Divorced,0
8286,52,Male,Region_2,suburban,Medium,33,0.9140935348281631,Married,2
8287,32,Female,Region_5,urban,Medium,11,1.2856603662787658,Single,0
8288,36,Male,Region_3,rural,Medium,18,1.0930409272816188,Married,0
8289,18,Male,Region_1,suburban,Low,0,1.11792380321501,Single,1
8290,26,Female,Region_10,rural,High,8,0.9848091058006978,Married,1
8291,64,Male,Region_1,rural,Low,43,0.9563142706840693,Married,0
8292,62,Male,Region_6,suburban,Medium,42,1.1237327178679388,Married,0
8293,43,Male,Region_9,suburban,Medium,24,1.2150994775460822,Married,0
8294,62,Female,Region_1,suburban,High,44,0.9111561217407818,Married,0
8295,40,Female,Region_2,urban,Medium,20,0.9527402596738576,Married,0
8296,39,Female,Region_3,urban,Medium,21,1.0431301595966553,Married,0
8297,43,Female,Region_2,rural,Medium,24,1.14267254089462,Divorced,1
8298,41,Female,Region_7,urban,Medium,20,0.9004696654609826,Single,0
8299,39,Male,Region_3,suburban,Medium,19,0.8793087931104259,Married,1
8300,56,Male,Region_10,urban,High,35,0.8544159803248266,Married,1
8301,44,Male,Region_8,urban,Medium,23,1.0865660318780812,Married,1
8302,51,Female,Region_9,urban,Medium,33,1.0855833652822162,Married,2
8303,54,Female,Region_1,rural,Medium,36,0.848567681216528,Married,0
8304,47,Male,Region_1,rural,Medium,29,1.1725162515105334,Married,3
8305,30,Male,Region_1,rural,Low,11,0.8472065975446623,Single,0
8306,26,Male,Region_6,suburban,Medium,8,0.91755615818283,Married,2
8307,44,Male,Region_1,urban,Medium,24,0.852379323850994,Married,1
8308,40,Female,Region_7,suburban,Medium,22,1.0731343134555662,Single,2
8309,43,Female,Region_5,urban,Medium,24,1.1412412427257743,Married,2
8310,42,Female,Region_5,rural,Low,22,1.0978124950180883,Married,0
8311,73,Male,Region_4,urban,High,52,0.9903070992529995,Married,1
8312,26,Female,Region_4,urban,Medium,6,1.0067513877093908,Divorced,0
8313,18,Male,Region_2,suburban,Medium,0,1.026678975583311,Single,0
8314,46,Male,Region_2,suburban,Low,28,1.0149130520273986,Married,1
8315,37,Female,Region_4,rural,Low,19,1.0523349469177887,Married,2
8316,46,Male,Region_6,rural,Low,27,0.9759411256230415,Single,0
8317,49,Male,Region_2,suburban,Low,31,0.9341968895592746,Married,2
8318,57,Male,Region_7,urban,High,39,1.0732802817016172,Single,1
8319,24,Female,Region_8,suburban,Medium,3,0.8315947367205304,Single,2
8320,35,Female,Region_2,urban,Medium,17,1.0770910993151075,Married,0
8321,47,Female,Region_5,suburban,Medium,28,1.1781667942254148,Divorced,2
8322,51,Female,Region_3,suburban,Medium,33,0.9498269601295294,Married,0
8323,68,Male,Region_2,rural,Medium,49,0.9811711579759416,Married,1
8324,53,Male,Region_7,suburban,Medium,35,0.9889006069921414,Married,0
8325,41,Male,Region_10,urban,Low,22,0.9983968560021256,Married,2
8326,31,Female,Region_5,urban,Low,12,1.0108347478150155,Married,2
8327,35,Male,Region_9,rural,Low,16,0.9935112193785787,Married,2
8328,35,Female,Region_6,urban,High,17,0.946679960879746,Married,1
8329,50,Male,Region_5,urban,Medium,32,1.0347680952721445,Married,0
8330,45,Female,Region_4,rural,Low,27,1.084880825647712,Married,0
8331,26,Female,Region_2,suburban,Medium,8,0.9548643739901772,Single,1
8332,37,Male,Region_1,suburban,Low,19,0.9014252673998431,Married,0
8333,53,Female,Region_4,urban,Medium,35,1.1178203978360035,Married,2
8334,46,Male,Region_5,suburban,High,27,1.0106506152392185,Married,1
8335,49,Male,Region_4,suburban,Medium,29,0.8407554015276725,Married,0
8336,47,Male,Region_6,urban,Low,29,1.1002219078486526,Married,0
8337,62,Female,Region_2,suburban,High,44,0.8928570833155142,Single,0
8338,45,Male,Region_3,rural,Medium,25,0.9640648940865034,Divorced,2
8339,37,Male,Region_3,rural,Medium,19,0.9746112955119434,Married,0
8340,31,Female,Region_2,suburban,Medium,10,0.9416803197672345,Married,0
8341,45,Male,Region_9,urban,Medium,26,1.0755518321962834,Married,0
8342,18,Male,Region_6,suburban,Low,0,1.185241837797903,Single,0
8343,40,Female,Region_1,suburban,Medium,22,1.093647432436888,Single,2
8344,40,Male,Region_6,urban,High,22,1.0570550297878205,Married,0
8345,26,Male,Region_5,urban,Medium,4,0.960300888531364,Single,0
8346,31,Female,Region_4,urban,Low,7,1.233123887909784,Single,2
8347,52,Male,Region_10,suburban,Medium,34,1.045671459459393,Single,1
8348,45,Male,Region_5,urban,Medium,25,1.114861708651197,Married,0
8349,43,Male,Region_9,urban,High,24,0.9410491609669223,Single,0
8350,46,Female,Region_9,urban,Medium,26,1.1760685939279794,Married,2
8351,43,Male,Region_1,suburban,Low,25,0.7983020464542864,Single,1
8352,57,Male,Region_1,suburban,Medium,39,0.8087357706687912,Married,1
8353,43,Male,Region_3,suburban,High,24,1.081699100209782,Married,2
8354,25,Male,Region_7,rural,Low,7,0.851812899487412,Married,1
8355,62,Female,Region_8,suburban,Low,44,0.9402569453014764,Single,1
8356,46,Male,Region_7,urban,Medium,28,0.9920870521643043,Married,0
8357,35,Female,Region_4,urban,Low,17,1.0030374878680008,Married,0
8358,27,Male,Region_7,urban,Medium,9,1.1915642173016912,Married,1
8359,47,Male,Region_6,suburban,Low,28,1.0047756039326883,Married,2
8360,41,Male,Region_2,urban,Medium,23,0.8611419068697077,Married,1
8361,61,Male,Region_1,rural,Low,43,1.0166999879840544,Divorced,0
8362,38,Male,Region_5,suburban,Medium,20,0.9373204387702846,Married,1
8363,32,Female,Region_6,urban,High,14,0.9716283760768315,Married,2
8364,53,Female,Region_5,rural,Low,34,1.0211116061319008,Married,1
8365,53,Male,Region_2,urban,Medium,32,1.0818890944668698,Married,0
8366,44,Female,Region_2,rural,Low,25,1.0527893280287068,Single,4
8367,50,Female,Region_6,suburban,High,32,1.0137771736940224,Married,3
8368,42,Male,Region_10,urban,Medium,24,1.1086741183684274,Divorced,1
8369,45,Male,Region_10,urban,High,25,1.0389223265624172,Married,1
8370,56,Female,Region_4,suburban,Medium,35,1.0535521048398313,Single,1
8371,50,Male,Region_9,urban,Medium,30,0.808033300544008,Single,0
8372,40,Female,Region_1,rural,Medium,22,1.1632655516063686,Divorced,0
8373,58,Female,Region_8,urban,Low,40,0.9210411334050254,Married,1
8374,18,Male,Region_4,suburban,Medium,0,0.9610756018472945,Single,3
8375,67,Female,Region_7,urban,Low,49,1.0427136256477934,Divorced,0
8376,22,Male,Region_1,rural,Low,1,0.9317747247529351,Single,0
8377,34,Male,Region_8,suburban,Low,16,0.9189965494097168,Single,1
8378,42,Male,Region_5,suburban,Low,23,1.175149464611379,Married,2
8379,40,Male,Region_2,suburban,High,22,1.1594326967528836,Single,0
8380,54,Male,Region_3,urban,High,36,0.9806833600706053,Married,2
8381,29,Male,Region_2,suburban,High,11,0.9557367052297877,Married,1
8382,45,Female,Region_3,suburban,High,27,0.9432432174356506,Married,0
8383,35,Male,Region_3,urban,Medium,17,0.697365818173828,Married,0
8384,46,Male,Region_4,rural,Low,28,1.0991033207804846,Single,0
8385,41,Male,Region_8,urban,Low,20,1.0242768421841246,Single,2
8386,43,Male,Region_10,urban,Medium,25,0.940923741330105,Divorced,0
8387,35,Male,Region_2,suburban,Medium,17,1.2343901506838706,Married,2
8388,36,Female,Region_1,rural,Low,16,0.8067462626093745,Married,2
8389,45,Male,Region_3,rural,Medium,27,1.1557594846914268,Married,1
8390,53,Female,Region_1,suburban,Medium,34,0.8895755084172624,Married,1
8391,35,Male,Region_8,suburban,High,17,1.1861570704352231,Married,1
8392,32,Female,Region_4,urban,High,14,1.1464937763716168,Married,0
8393,49,Male,Region_5,urban,Low,30,0.8803692038163197,Divorced,0
8394,42,Male,Region_1,rural,Medium,24,1.0600149833861157,Married,1
8395,52,Female,Region_7,urban,Medium,30,1.0498781929564025,Married,0
8396,31,Male,Region_10,urban,Low,13,0.9415372150810078,Married,0
8397,21,Female,Region_4,urban,Medium,3,1.1142982198225981,Single,0
8398,36,Female,Region_10,urban,High,15,1.1084833279907647,Married,0
8399,33,Male,Region_1,suburban,High,15,1.0603550789107505,Married,0
8400,41,Female,Region_1,rural,Low,23,0.9387854910228254,Single,2
8401,34,Female,Region_10,suburban,Medium,14,1.1701962546730087,Married,0
8402,51,Male,Region_6,rural,Low,33,0.9315390423541637,Married,1
8403,39,Male,Region_2,suburban,Medium,21,0.9742419602834023,Single,0
8404,44,Female,Region_3,rural,High,26,0.9981311576506515,Married,0
8405,44,Male,Region_4,rural,Low,26,1.041591099563971,Married,1
8406,44,Male,Region_6,urban,Medium,24,0.9654403833025825,Married,3
8407,42,Female,Region_8,urban,High,24,0.9731898179603146,Married,1
8408,48,Female,Region_1,suburban,Medium,27,0.8481603476330297,Married,1
8409,32,Female,Region_6,suburban,Low,13,0.7945608680086287,Single,0
8410,59,Female,Region_4,suburban,Medium,41,1.079595564750823,Divorced,0
8411,39,Male,Region_5,suburban,Low,21,1.0909909409550034,Married,0
8412,26,Male,Region_4,suburban,Low,7,1.2606428610167708,Married,2
8413,44,Female,Region_4,rural,Low,26,1.0192227374202851,Married,2
8414,32,Male,Region_2,rural,Low,10,0.894901635802049,Divorced,0
8415,50,Female,Region_4,rural,Low,32,0.8671289605947503,Single,0
8416,69,Male,Region_2,urban,Medium,51,0.9244942265373677,Married,1
8417,33,Male,Region_1,urban,High,12,1.0403719784794079,Married,1
8418,46,Female,Region_3,rural,Low,28,0.9128508636925428,Divorced,2
8419,21,Male,Region_1,rural,Low,3,1.1040693208954677,Married,1
8420,47,Male,Region_5,rural,High,27,1.0578653417440493,Married,1
8421,31,Male,Region_1,rural,Low,13,1.0389784001409164,Single,0
8422,35,Male,Region_3,suburban,Medium,17,0.8465836612500935,Single,0
8423,29,Male,Region_10,urban,Medium,11,1.123019286380741,Single,2
8424,51,Male,Region_1,suburban,High,33,1.2415899361160352,Married,1
8425,54,Female,Region_3,urban,Low,36,0.892850825275883,Single,1
8426,42,Female,Region_6,urban,Low,22,0.9512256036064554,Married,1
8427,32,Male,Region_1,rural,Low,14,0.8874589231466006,Single,1
8428,61,Male,Region_5,rural,Medium,42,1.0242508119869256,Divorced,1
8429,33,Female,Region_2,suburban,Medium,15,1.053417420777293,Married,1
8430,18,Female,Region_2,rural,Medium,0,1.0279467576841326,Single,0
8431,48,Male,Region_9,suburban,Medium,30,1.1180826227118799,Married,2
8432,29,Male,Region_2,suburban,Medium,11,1.142850790023586,Divorced,1
8433,54,Male,Region_3,suburban,Medium,36,0.8630241558216633,Married,3
8434,37,Male,Region_1,rural,High,18,1.0188890258000898,Married,1
8435,49,Female,Region_2,suburban,Medium,29,1.0412582630675287,Married,0
8436,59,Female,Region_2,urban,Low,41,1.0297988187870237,Divorced,0
8437,27,Female,Region_3,suburban,Medium,9,0.9664715268006738,Widowed,1
8438,35,Female,Region_6,suburban,Low,17,1.030724008144649,Single,0
8439,41,Male,Region_7,suburban,Low,20,0.8490957162304704,Married,2
8440,60,Female,Region_4,suburban,Medium,41,1.1483654282530025,Single,0
8441,34,Male,Region_5,urban,High,16,0.9720887581218327,Single,1
8442,35,Male,Region_8,urban,Low,15,0.9426103844418319,Married,1
8443,48,Female,Region_10,urban,High,30,0.8347464213107751,Married,0
8444,35,Male,Region_4,suburban,Medium,15,1.173873802513218,Single,1
8445,44,Male,Region_9,urban,Medium,24,1.1993727747024794,Married,1
8446,23,Female,Region_4,urban,Medium,5,1.0242176117714923,Married,0
8447,69,Male,Region_7,suburban,Medium,51,0.8666446271358333,Married,3
8448,26,Female,Region_5,rural,High,3,0.9703291370427355,Single,1
8449,38,Male,Region_9,urban,Medium,18,0.985364990815407,Married,0
8450,42,Female,Region_4,suburban,Medium,19,0.9239269702372641,Single,1
8451,65,Male,Region_6,suburban,Medium,47,1.0354906091711125,Divorced,1
8452,26,Male,Region_4,urban,Low,6,1.0752794324741881,Married,3
8453,66,Male,Region_8,urban,Medium,48,1.0000932412280639,Married,1
8454,51,Female,Region_10,suburban,High,30,0.8406769020416323,Married,3
8455,47,Female,Region_2,urban,High,27,0.9540725040223601,Married,2
8456,30,Male,Region_4,suburban,Medium,11,0.9641617789313733,Single,1
8457,49,Male,Region_1,rural,Low,31,0.962519851628723,Married,1
8458,33,Male,Region_1,urban,High,15,1.1433187770597302,Single,1
8459,57,Female,Region_9,suburban,Medium,38,0.9813760558381555,Married,0
8460,30,Male,Region_5,urban,High,7,1.0517394536566205,Married,3
8461,41,Male,Region_3,urban,Medium,22,1.162293422589392,Married,2
8462,35,Female,Region_6,urban,Medium,17,0.9972566382300716,Divorced,0
8463,30,Female,Region_5,urban,Medium,11,1.00012811579025,Single,2
8464,51,Male,Region_2,suburban,Medium,33,1.0121851498451147,Married,1
8465,48,Male,Region_2,urban,High,29,1.1563549807456412,Single,2
8466,57,Female,Region_5,urban,High,39,1.2790089261495101,Divorced,2
8467,21,Female,Region_2,suburban,Medium,3,1.0300024683615208,Married,0
8468,55,Male,Region_1,suburban,Low,37,1.130816396367393,Divorced,1
8469,72,Male,Region_2,urban,Low,54,1.128041838057456,Married,0
8470,37,Male,Region_8,urban,High,19,1.131396224755686,Single,2
8471,65,Female,Region_1,urban,High,46,1.0793156246774753,Divorced,1
8472,39,Female,Region_8,suburban,High,21,1.005736025144056,Widowed,2
8473,26,Male,Region_5,urban,Medium,8,1.1606334884418656,Married,1
8474,38,Male,Region_1,suburban,Low,20,0.8280407625889167,Married,1
8475,55,Male,Region_5,urban,Medium,34,0.940388290966098,Single,0
8476,32,Female,Region_3,suburban,Low,14,1.120720507744952,Single,1
8477,35,Male,Region_8,urban,Medium,17,0.8888917662245337,Married,0
8478,49,Male,Region_9,urban,High,31,1.202897073875571,Divorced,3
8479,42,Female,Region_2,suburban,Low,23,0.8824726398267859,Married,1
8480,49,Female,Region_7,suburban,Medium,30,1.1023624340297917,Married,1
8481,45,Female,Region_2,rural,Medium,27,0.8727426017158407,Single,1
8482,48,Male,Region_2,urban,Low,30,1.0878604739083113,Married,0
8483,37,Female,Region_2,suburban,Medium,16,0.9057531252260532,Single,0
8484,45,Female,Region_6,rural,Low,27,1.0783535578772208,Married,1
8485,31,Female,Region_2,suburban,Low,9,1.0046314071660027,Married,1
8486,57,Male,Region_4,rural,Low,36,1.0481396937709742,Single,0
8487,34,Male,Region_8,urban,Medium,16,1.0620324863394992,Single,1
8488,56,Female,Region_7,urban,Medium,38,1.0916695339668108,Married,0
8489,39,Female,Region_8,suburban,Medium,19,1.0077089245037738,Single,2
8490,44,Female,Region_1,urban,Medium,26,1.0084572507336957,Married,2
8491,36,Female,Region_5,suburban,Low,17,0.9853283126905844,Married,0
8492,30,Male,Region_9,suburban,Low,12,0.9684185893922524,Married,1
8493,21,Male,Region_1,urban,Low,3,1.1434280817634468,Single,1
8494,29,Female,Region_7,urban,High,11,1.0213939608419873,Married,0
8495,38,Female,Region_2,urban,Low,20,0.9742224794500809,Married,0
8496,45,Female,Region_6,urban,High,27,1.0966896919674887,Married,0
8497,54,Female,Region_6,suburban,Medium,36,1.0733668218304673,Married,0
8498,37,Male,Region_9,urban,Medium,19,1.1291100971005106,Divorced,3
8499,31,Male,Region_4,suburban,Medium,11,0.9242559671731132,Single,4
8500,25,Female,Region_8,suburban,Low,7,0.877688647539323,Single,0
8501,48,Male,Region_1,urban,High,29,1.0140582162031373,Single,2
8502,59,Female,Region_3,suburban,Medium,41,0.8224401670646813,Married,1
8503,57,Female,Region_3,rural,Low,39,0.9810902361872638,Single,1
8504,51,Male,Region_4,urban,Medium,31,0.9411056896812501,Married,3
8505,50,Female,Region_4,suburban,Medium,29,0.9333514680158943,Married,1
8506,62,Male,Region_10,urban,High,44,0.8083795372394988,Widowed,1
8507,46,Female,Region_1,rural,Medium,28,1.0352546846779187,Single,0
8508,50,Male,Region_2,suburban,Medium,31,1.0171912094201745,Married,0
8509,38,Female,Region_10,urban,Medium,20,0.9885937360165307,Married,1
8510,26,Female,Region_4,urban,Medium,8,1.0962726778355953,Married,2
8511,34,Male,Region_5,suburban,Medium,15,1.015311677092889,Single,1
8512,42,Female,Region_1,suburban,Medium,24,1.0167128427576586,Divorced,1
8513,43,Female,Region_2,rural,Low,23,1.0724966625762866,Married,4
8514,65,Female,Region_1,suburban,High,47,1.020641599193196,Married,1
8515,43,Female,Region_1,suburban,High,23,0.9782303942702724,Married,0
8516,56,Male,Region_5,rural,Low,38,0.9633941910800254,Married,1
8517,37,Male,Region_7,suburban,Low,18,0.8874188430072556,Divorced,3
8518,38,Male,Region_8,urban,High,20,0.9938838622965913,Married,0
8519,26,Female,Region_2,suburban,Low,8,1.1087386956898153,Single,0
8520,33,Male,Region_3,suburban,Medium,15,1.0412874940804866,Married,0
8521,48,Male,Region_5,suburban,Medium,30,0.9537385711444749,Married,1
8522,42,Male,Region_1,suburban,Low,22,1.0812171174717906,Married,1
8523,53,Male,Region_7,suburban,Medium,35,1.041623154103345,Married,0
8524,44,Female,Region_4,rural,Low,23,0.947629389609203,Married,1
8525,38,Male,Region_10,urban,Medium,20,1.1347024167294801,Single,0
8526,68,Female,Region_1,urban,Medium,50,0.872615653861146,Married,2
8527,41,Male,Region_1,urban,High,22,0.9978638469963544,Married,0
8528,56,Female,Region_3,urban,Low,38,0.9171103374034516,Divorced,1
8529,37,Male,Region_2,urban,High,19,1.1044420409283302,Married,0
8530,51,Male,Region_6,urban,Medium,33,0.8819486320233463,Married,0
8531,53,Male,Region_10,urban,High,33,0.9080686524417991,Divorced,1
8532,45,Male,Region_1,urban,High,27,1.220083392207488,Married,1
8533,18,Male,Region_2,rural,Medium,0,1.042767488674513,Single,1
8534,42,Male,Region_2,suburban,Medium,21,1.0741872524751575,Married,0
8535,57,Male,Region_4,urban,High,37,1.0016592884047293,Married,0
8536,48,Male,Region_4,suburban,Medium,27,0.9671444337810156,Married,0
8537,47,Female,Region_6,rural,Low,28,1.0692643519516638,Married,2
8538,21,Male,Region_7,urban,Medium,1,1.018093230048823,Single,2
8539,33,Female,Region_5,rural,Medium,12,0.9349994036239794,Single,2
8540,47,Female,Region_5,suburban,High,26,1.085451110508625,Divorced,1
8541,47,Male,Region_8,urban,Medium,29,1.1112126665101378,Single,0
8542,57,Male,Region_3,urban,Medium,39,1.0733838800720288,Married,0
8543,40,Male,Region_1,urban,High,22,1.0764199740177236,Single,1
8544,47,Male,Region_2,rural,High,28,1.0287028548068289,Married,1
8545,42,Female,Region_1,suburban,Medium,22,1.077091142030138,Married,1
8546,30,Male,Region_3,urban,Medium,9,0.916865871574562,Single,1
8547,18,Male,Region_3,rural,Low,0,1.0769764635996921,Single,1
8548,47,Male,Region_1,suburban,Medium,29,1.0093395825916625,Divorced,2
8549,44,Female,Region_7,suburban,Medium,26,0.9339659660802442,Single,0
8550,35,Female,Region_5,urban,Medium,16,1.1821292478160574,Married,0
8551,23,Female,Region_2,rural,Medium,5,1.0403356694714578,Single,2
8552,50,Female,Region_7,suburban,High,29,0.914776907144682,Single,0
8553,39,Male,Region_6,suburban,Low,19,0.9892920164639588,Single,0
8554,49,Male,Region_2,suburban,High,31,1.0292225337540324,Married,1
8555,64,Male,Region_10,urban,Medium,45,1.114441272027826,Single,1
8556,18,Male,Region_1,suburban,Medium,0,1.0979762345213386,Single,1
8557,34,Male,Region_7,suburban,Medium,14,1.0334959765037073,Married,0
8558,39,Male,Region_10,urban,High,18,1.0473482266879086,Married,1
8559,59,Male,Region_6,suburban,Medium,37,0.9911024324711816,Married,1
8560,22,Male,Region_6,rural,Low,3,1.013456916930912,Single,0
8561,65,Female,Region_9,suburban,Low,45,1.1273485051177434,Widowed,0
8562,44,Female,Region_2,suburban,Medium,26,1.2163047612266236,Married,1
8563,41,Male,Region_2,suburban,Medium,23,1.1878394626713085,Married,2
8564,40,Male,Region_6,urban,Low,21,0.8914952282481029,Married,0
8565,37,Male,Region_9,suburban,High,18,0.9286339997284636,Married,1
8566,55,Female,Region_5,suburban,Low,37,0.9631438195609572,Single,1
8567,29,Female,Region_10,urban,Medium,9,1.0410567185590682,Married,1
8568,46,Male,Region_2,suburban,Medium,28,0.8722772945965249,Divorced,1
8569,37,Male,Region_8,suburban,Medium,19,0.9455154735738023,Married,1
8570,33,Male,Region_9,rural,Medium,15,1.044115440987332,Married,0
8571,73,Male,Region_3,rural,Low,54,0.9130518227826424,Married,2
8572,47,Female,Region_10,urban,Medium,29,1.0452483772269123,Married,1
8573,49,Male,Region_2,suburban,Medium,31,1.0975208192178358,Married,0
8574,56,Female,Region_10,urban,Medium,37,1.1117373707576441,Married,0
8575,25,Male,Region_9,rural,High,7,1.0404073622205892,Divorced,2
8576,63,Female,Region_1,suburban,High,43,1.0869928698603089,Married,0
8577,18,Male,Region_4,urban,Low,0,0.9200735970129492,Single,1
8578,33,Male,Region_4,urban,Medium,15,1.0609446695619607,Divorced,0
8579,36,Female,Region_1,urban,Medium,15,1.1843882576029814,Single,3
8580,49,Female,Region_1,urban,High,31,0.8469002620541206,Married,0
8581,45,Female,Region_1,suburban,Medium,26,1.0921146569683806,Divorced,2
8582,40,Female,Region_4,urban,Medium,21,1.0453895965715974,Single,1
8583,42,Female,Region_4,urban,Low,24,1.1368301648396613,Married,0
8584,30,Male,Region_10,urban,High,12,0.8885663227654048,Single,1
8585,24,Female,Region_3,urban,Medium,6,0.9162837439202054,Married,2
8586,51,Female,Region_6,urban,Low,30,1.1422367019209414,Married,2
8587,50,Male,Region_1,urban,Medium,30,0.8237960028692113,Single,5
8588,61,Male,Region_6,suburban,Low,42,0.825378147228559,Married,1
8589,33,Female,Region_9,urban,High,14,1.0976033642828191,Married,1
8590,50,Female,Region_3,urban,High,30,0.7672605607747816,Married,0
8591,39,Male,Region_2,urban,Medium,16,1.0399966210403309,Married,1
8592,56,Female,Region_5,suburban,Medium,38,0.8115048586850353,Married,2
8593,54,Female,Region_3,urban,Medium,36,1.030601826197525,Divorced,1
8594,45,Male,Region_3,rural,High,27,0.9849960561124145,Married,3
8595,38,Female,Region_2,urban,High,18,1.2013841861695727,Single,0
8596,54,Male,Region_3,rural,Low,36,0.8761222997760859,Divorced,1
8597,50,Male,Region_6,suburban,Low,32,0.9659455456733234,Married,1
8598,34,Female,Region_9,suburban,Low,16,1.031489503673152,Married,0
8599,26,Female,Region_5,urban,Low,8,0.8480978075832312,Married,2
8600,39,Male,Region_1,suburban,Medium,21,0.9072059598593387,Married,4
8601,60,Female,Region_2,rural,Low,42,1.143834701632686,Married,0
8602,56,Male,Region_10,urban,High,36,0.9940464014340674,Married,0
8603,29,Female,Region_9,urban,Low,11,0.9126611519223358,Single,1
8604,28,Female,Region_1,suburban,Medium,10,1.0291432705421044,Married,1
8605,57,Female,Region_9,urban,Medium,39,0.9627028436416445,Single,1
8606,28,Female,Region_10,suburban,High,9,0.9699110601905411,Married,0
8607,48,Female,Region_3,urban,High,26,1.1514166555839747,Married,1
8608,35,Male,Region_6,suburban,High,17,1.0309466970458565,Divorced,1
8609,61,Male,Region_5,urban,Medium,43,1.0993514993788256,Married,0
8610,33,Male,Region_3,rural,Medium,15,1.0310809235183975,Single,1
8611,56,Female,Region_1,urban,Medium,36,0.9358981357133973,Married,3
8612,44,Male,Region_3,rural,Low,25,1.0042952846609663,Married,2
8613,45,Male,Region_9,urban,High,26,1.1292675675808401,Married,2
8614,18,Female,Region_8,suburban,Low,0,0.9434495632702701,Single,2
8615,18,Female,Region_3,suburban,Low,0,1.0123059477277971,Single,0
8616,39,Female,Region_5,rural,High,21,1.0127957415409545,Married,0
8617,45,Male,Region_3,rural,Medium,27,0.8702047983316494,Widowed,0
8618,28,Male,Region_4,suburban,High,10,1.076761276382246,Single,1
8619,29,Male,Region_7,urban,Medium,9,1.041605965864794,Married,3
8620,49,Male,Region_5,suburban,Medium,31,0.8452346065191924,Divorced,1
8621,49,Male,Region_2,suburban,Low,30,0.949289940462237,Married,1
8622,40,Male,Region_2,suburban,Medium,22,0.8576130135199693,Single,1
8623,51,Male,Region_5,suburban,Low,33,0.9888420719021108,Divorced,0
8624,28,Female,Region_6,rural,Medium,10,0.971029018126438,Married,2
8625,38,Male,Region_4,suburban,Medium,19,0.9497481603247965,Married,0
8626,62,Male,Region_5,suburban,High,43,0.944943316871502,Divorced,0
