policy_id,customer_id,policy_start_date,policy_duration_months,vehicle_type,vehicle_power,vehicle_age,annual_mileage,coverage_type,deductible_amount,annual_premium
19069,12720,2024-05-05,36,sedan,165.1,4,15778,basic,893.0,1391.36
19070,12720,2025-05-23,12,city_car,82.5,7,10010,full,812.0,1340.82
19071,12721,2022-10-29,12,sedan,88.1,2,11619,premium,544.0,1191.44
19072,12721,2024-01-28,36,city_car,91.5,8,12908,premium,490.0,1251.8
19073,12722,2024-08-10,12,SUV,190.5,5,5000,basic,960.0,1487.68
19074,12723,2023-03-14,12,SUV,176.3,2,10554,premium,291.0,1642.79
19075,12723,2025-05-20,12,city_car,63.3,9,13981,full,641.0,1368.7
19076,12724,2024-11-18,36,electric,162.5,12,17702,basic,705.0,1648.97
19077,12724,2021-05-12,24,electric,126.2,11,7925,premium,481.0,1459.54
19078,12725,2022-12-12,12,sedan,106.2,6,15850,basic,663.0,1220.01
19079,12726,2023-01-12,12,sedan,116.8,2,12200,premium,249.0,1571.05
19080,12727,2024-10-01,24,city_car,80.6,6,17727,basic,780.0,1241.44
19081,12728,2024-10-15,24,sports_car,246.0,4,9635,full,567.0,2096.74
19082,12729,2023-05-07,24,sedan,114.3,4,14491,basic,860.0,1360.19
19083,12730,2025-07-22,12,city_car,57.1,5,16073,full,497.0,1312.74
19084,12731,2025-03-29,36,SUV,177.9,11,12919,full,582.0,2005.7
19085,12731,2022-03-07,12,sedan,82.5,4,12922,basic,1126.0,1155.41
19086,12732,2022-05-14,12,city_car,111.7,5,12598,premium,418.0,1495.08
19087,12733,2025-07-27,12,electric,143.7,9,18316,basic,781.0,1604.29
19088,12734,2025-12-05,12,sedan,120.7,7,11849,premium,366.0,1332.57
19089,12734,2024-10-04,12,electric,164.1,4,8006,basic,875.0,1493.6
19090,12735,2025-10-13,24,SUV,185.0,4,11304,premium,313.0,1689.02
19091,12736,2023-06-19,24,city_car,84.2,3,12316,basic,1282.0,1265.52
19092,12737,2025-08-25,24,sedan,88.9,2,23408,full,694.0,1229.94
19093,12737,2021-12-07,12,sports_car,245.0,5,12312,premium,362.0,2131.33
19094,12738,2024-05-16,12,electric,124.2,11,17217,basic,754.0,1222.95
19095,12739,2022-10-29,12,city_car,68.7,4,13759,basic,738.0,1053.66
19096,12740,2022-05-03,24,electric,151.9,2,7571,premium,375.0,1538.1
19097,12741,2023-05-06,36,sedan,122.7,15,13696,basic,766.0,1384.31
19098,12741,2024-01-15,12,sports_car,225.1,9,14324,basic,824.0,1812.32
19099,12742,2023-09-18,24,city_car,71.7,3,8244,full,627.0,1171.34
19100,12743,2022-04-13,12,city_car,50.0,9,11292,premium,623.0,930.24
19101,12743,2023-03-19,36,sedan,121.3,3,16032,full,637.0,1406.79
19102,12744,2023-03-02,36,SUV,175.0,2,10666,basic,1064.0,1633.24
19103,12745,2023-08-06,12,sedan,103.6,4,11049,full,751.0,1535.4
19104,12746,2025-08-16,24,electric,126.6,3,14101,full,783.0,1568.24
19105,12746,2023-05-26,36,SUV,128.5,4,15448,full,718.0,1495.32
19106,12747,2025-01-05,12,city_car,76.4,4,17054,basic,816.0,1053.14
19107,12747,2025-04-19,12,sedan,121.7,3,11835,full,753.0,1502.42
19108,12748,2026-02-17,12,SUV,141.9,6,9716,basic,938.0,1290.12
19109,12749,2023-02-04,24,SUV,181.9,15,11575,full,467.0,2018.65
19110,12749,2022-12-05,12,electric,127.1,8,5000,basic,821.0,1368.78
19111,12750,2025-03-31,36,sedan,157.6,3,14754,basic,946.0,1371.48
19112,12750,2025-05-23,36,sports_car,304.0,3,12491,full,773.0,2561.83
19113,12751,2022-06-28,36,city_car,70.5,4,16134,basic,992.0,1087.84
19114,12752,2024-10-05,12,sedan,138.3,15,12910,premium,309.0,1556.92
19115,12753,2021-03-13,36,sports_car,318.3,3,18023,basic,913.0,2316.19
19116,12753,2025-02-06,12,SUV,188.2,9,10267,basic,987.0,1483.33
19117,12754,2025-12-03,12,sedan,114.7,5,16750,full,596.0,1530.85
19118,12755,2023-11-09,36,SUV,159.6,10,11686,full,527.0,1829.16
19119,12756,2025-03-03,24,city_car,103.7,9,12781,basic,1061.0,1188.69
19120,12757,2023-10-28,36,sedan,131.2,4,5000,premium,382.0,1636.74
19121,12757,2024-03-16,36,sports_car,285.6,15,12373,premium,332.0,2242.85
19122,12758,2025-04-28,12,SUV,159.4,14,14976,premium,429.0,1712.5
19123,12759,2024-10-26,12,city_car,74.1,3,14616,premium,350.0,1013.06
19124,12759,2025-10-22,36,SUV,181.1,6,24934,full,567.0,1825.74
19125,12760,2026-02-02,36,sedan,102.2,2,13169,basic,914.0,1213.53
19126,12760,2023-01-14,24,city_car,92.7,12,8636,basic,970.0,1373.34
19127,12761,2023-09-16,12,sedan,130.7,5,16193,full,630.0,1480.19
19128,12761,2023-06-28,24,sports_car,290.4,1,10562,full,666.0,2201.42
19129,12762,2025-04-08,36,SUV,163.8,7,13705,premium,389.0,1703.57
19130,12763,2021-07-21,24,SUV,153.6,4,14392,basic,772.0,1446.45
19131,12763,2021-07-22,24,city_car,73.3,5,10013,basic,743.0,1091.03
19132,12764,2024-05-29,12,SUV,130.6,8,8502,basic,821.0,1311.62
19133,12764,2024-07-27,24,sedan,110.0,5,12239,premium,216.0,1207.56
19134,12765,2021-09-22,12,sedan,138.4,9,10664,premium,640.0,1402.81
19135,12766,2024-03-26,24,city_car,92.2,6,18075,basic,797.0,1238.73
19136,12767,2023-02-07,12,city_car,94.4,10,19502,basic,902.0,1342.54
19137,12767,2025-11-08,12,sedan,117.2,6,11494,basic,1007.0,1313.52
19138,12768,2022-06-28,12,sedan,127.2,3,14075,premium,363.0,1245.03
19139,12769,2022-02-06,12,city_car,87.0,7,13689,basic,865.0,998.13
19140,12769,2025-07-20,12,electric,168.3,2,15924,basic,1011.0,1474.52
19141,12770,2024-04-02,12,city_car,100.0,15,9714,premium,341.0,1346.66
19142,12770,2023-11-26,12,sedan,99.8,3,18675,basic,741.0,1189.58
19143,12771,2021-03-26,12,SUV,161.6,5,10704,basic,872.0,1704.18
19144,12771,2025-06-18,24,city_car,95.8,2,17582,full,594.0,1403.18
19145,12772,2023-12-22,24,SUV,163.5,8,14046,full,382.0,1676.33
19146,12772,2024-09-20,12,SUV,149.3,7,11570,premium,458.0,1579.91
19147,12773,2022-04-21,12,city_car,80.1,9,13833,premium,479.0,1253.08
19148,12773,2024-07-10,24,city_car,58.1,15,11366,full,634.0,1190.63
19149,12774,2024-07-17,12,SUV,197.9,10,14453,basic,783.0,1744.18
19150,12774,2024-02-12,12,city_car,84.8,7,15933,basic,654.0,1217.78
19151,12775,2024-06-18,12,sports_car,242.0,14,15000,premium,454.0,2208.35
19152,12776,2023-01-05,12,city_car,118.6,10,8328,basic,912.0,1317.83
19153,12777,2021-12-09,24,city_car,112.5,8,15476,full,545.0,1510.52
19154,12777,2026-01-19,24,city_car,83.6,4,17207,basic,990.0,1168.23
19155,12778,2023-05-05,12,SUV,179.9,5,11143,full,346.0,1481.49
19156,12778,2022-07-22,12,city_car,73.5,7,16013,premium,370.0,902.52
19157,12779,2025-01-28,12,SUV,123.8,6,10608,full,441.0,1537.81
19158,12780,2022-08-29,12,city_car,114.5,3,9141,full,567.0,1505.39
19159,12781,2021-05-13,12,city_car,76.3,3,7696,full,644.0,1510.97
19160,12781,2025-11-16,12,SUV,198.3,7,13331,premium,400.0,1766.52
19161,12782,2023-05-12,24,sedan,131.0,4,13872,basic,704.0,1416.89
19162,12783,2021-03-27,36,electric,146.2,8,13467,basic,629.0,1539.79
19163,12783,2025-03-10,36,sports_car,232.9,9,13857,basic,849.0,1915.08
19164,12784,2024-02-18,24,sports_car,182.9,5,13142,premium,594.0,1762.21
19165,12784,2024-02-06,24,sedan,105.8,3,10093,full,552.0,1602.05
19166,12785,2025-12-14,36,city_car,78.7,7,12368,premium,263.0,1299.13
19167,12785,2023-06-17,36,electric,110.9,15,17345,basic,1141.0,1429.38
19168,12786,2021-04-25,12,sedan,132.7,7,16413,basic,1080.0,1532.19
19169,12787,2024-02-01,12,city_car,99.1,8,15541,premium,490.0,1466.32
19170,12787,2022-06-15,24,city_car,97.5,6,6338,premium,300.0,1264.22
19171,12788,2023-10-21,12,city_car,73.8,3,11709,full,438.0,1240.39
19172,12789,2022-02-05,12,sedan,120.3,7,15750,premium,317.0,1498.51
19173,12790,2025-07-13,12,SUV,146.2,4,10582,basic,817.0,1489.38
19174,12790,2022-09-10,12,sedan,147.0,5,7961,full,419.0,1558.62
19175,12791,2022-10-01,12,sedan,102.7,1,11963,premium,487.0,1262.35
19176,12791,2024-08-07,24,SUV,151.0,3,16547,full,399.0,1750.63
19177,12792,2024-11-30,36,city_car,78.0,15,19992,premium,353.0,965.05
19178,12793,2023-02-04,12,SUV,150.9,10,14297,basic,725.0,1371.46
19179,12793,2021-09-19,36,sports_car,291.0,6,14285,basic,870.0,1883.7
19180,12794,2023-04-12,36,sedan,112.0,4,16196,basic,994.0,1188.02
19181,12795,2023-09-03,12,sedan,146.8,5,13639,premium,473.0,1561.33
19182,12796,2025-05-20,12,sedan,80.0,13,17359,full,752.0,1269.4
19183,12796,2024-05-17,12,sedan,112.7,4,9419,basic,1041.0,1245.38
19184,12797,2024-09-07,12,sedan,80.0,7,13765,basic,794.0,1085.5
19185,12797,2022-01-18,12,sedan,80.0,1,13291,full,629.0,1302.06
19186,12798,2022-08-20,12,sedan,109.3,11,13810,basic,765.0,1234.45
19187,12798,2024-09-24,12,electric,112.5,6,11772,basic,1248.0,1439.27
19188,12799,2021-09-21,24,sports_car,230.5,3,17234,full,647.0,2143.17
19189,12800,2022-08-08,12,SUV,146.7,5,11162,full,701.0,1644.49
19190,12801,2022-09-06,36,SUV,176.0,1,14583,full,593.0,1854.5
19191,12801,2025-09-28,12,sports_car,317.1,8,10363,basic,964.0,2325.54
19192,12802,2022-03-29,12,SUV,180.4,8,12770,basic,942.0,1547.19
19193,12802,2025-01-12,12,sports_car,300.1,7,7520,basic,746.0,2127.12
19194,12803,2023-03-11,12,sports_car,291.3,6,17199,full,464.0,2360.57
19195,12804,2024-08-04,12,electric,138.0,5,10331,full,665.0,1746.5
19196,12804,2024-07-22,36,city_car,73.5,3,15737,full,524.0,1075.4
19197,12805,2025-04-24,12,SUV,169.1,5,12943,full,638.0,1971.85
19198,12806,2024-09-29,12,electric,128.0,12,15172,premium,275.0,1345.58
19199,12806,2024-04-15,24,SUV,161.3,4,9432,full,602.0,1545.44
19200,12807,2022-02-18,24,city_car,82.8,1,11376,basic,923.0,1310.91
19201,12808,2023-01-15,24,city_car,68.1,3,10448,basic,1099.0,1125.09
19202,12809,2022-10-23,12,electric,176.7,6,5000,premium,308.0,1588.95
19203,12809,2024-10-28,24,city_car,85.7,2,23009,full,768.0,1214.19
19204,12810,2024-06-22,24,SUV,179.4,4,19077,full,580.0,1704.89
19205,12811,2021-08-12,36,sports_car,268.4,4,13231,premium,446.0,2211.1
19206,12812,2024-01-12,24,sedan,126.7,7,11394,basic,1123.0,1315.16
19207,12812,2025-02-21,24,SUV,201.7,5,14935,basic,581.0,1656.43
19208,12813,2022-04-14,12,city_car,74.5,1,11123,basic,909.0,1135.98
19209,12813,2023-08-25,24,sports_car,283.0,1,21201,basic,1042.0,2099.4
19210,12814,2021-04-04,24,sedan,134.2,7,11978,basic,813.0,1503.65
19211,12814,2023-03-06,12,sedan,121.3,1,11814,full,631.0,1541.23
19212,12815,2025-09-16,12,sports_car,278.9,3,14683,full,657.0,2290.15
19213,12816,2021-04-06,12,city_car,87.8,8,12667,premium,533.0,1130.39
19214,12816,2022-10-07,12,SUV,200.7,15,8235,full,542.0,1792.77
19215,12817,2021-09-27,24,city_car,95.8,3,16370,full,885.0,1268.48
19216,12817,2023-06-19,12,sedan,144.1,13,10908,basic,995.0,1488.26
19217,12818,2021-03-21,24,city_car,89.7,7,8750,basic,973.0,1118.02
19218,12819,2022-04-18,24,sedan,117.6,3,10080,full,729.0,1402.85
19219,12820,2023-02-06,12,city_car,73.4,6,15726,full,540.0,1312.56
19220,12820,2023-08-07,24,sedan,118.2,6,7298,basic,809.0,1356.54
19221,12821,2023-04-07,12,city_car,67.0,9,15388,full,341.0,1410.08
19222,12822,2023-08-16,12,sedan,102.1,1,17303,basic,929.0,1276.88
19223,12823,2024-08-03,24,SUV,144.6,3,19393,basic,839.0,1511.92
19224,12823,2021-09-25,12,city_car,91.6,3,13019,basic,833.0,1208.95
19225,12824,2025-07-22,12,sports_car,252.0,8,7970,full,834.0,2128.07
19226,12824,2021-08-24,12,city_car,85.4,3,14339,basic,1054.0,1171.71
19227,12825,2021-05-03,12,electric,126.9,6,15570,basic,969.0,1189.71
19228,12825,2024-02-23,12,SUV,148.5,2,7795,basic,997.0,1332.44
19229,12826,2024-08-24,12,city_car,85.7,3,15318,basic,846.0,1123.33
19230,12826,2021-05-10,12,city_car,79.3,5,10269,basic,910.0,1081.56
19231,12827,2023-01-06,12,city_car,79.5,1,17086,full,530.0,1415.15
19232,12827,2022-06-18,12,city_car,93.9,9,13581,basic,824.0,1231.17
19233,12828,2024-12-14,12,city_car,96.7,4,19912,full,695.0,1435.63
19234,12828,2022-01-09,36,city_car,50.0,6,18415,full,600.0,1178.48
19235,12829,2021-07-19,12,electric,137.3,4,10556,full,556.0,1648.94
19236,12829,2023-08-08,36,sports_car,266.6,4,15119,full,633.0,2188.54
19237,12830,2025-10-31,12,SUV,147.0,7,15431,full,487.0,1703.84
19238,12830,2023-09-12,12,city_car,74.6,3,13420,basic,899.0,1083.81
19239,12831,2025-04-28,12,city_car,74.9,4,13366,basic,1114.0,951.2
19240,12831,2025-07-17,12,city_car,100.5,11,8857,basic,861.0,1074.41
19241,12832,2025-05-12,24,city_car,93.0,4,7953,full,736.0,1285.87
19242,12832,2023-10-22,24,sports_car,199.7,2,12524,basic,821.0,1750.88
19243,12833,2023-04-16,24,sedan,124.4,13,9031,basic,909.0,1321.34
19244,12833,2022-02-16,24,SUV,127.1,4,5000,basic,1263.0,1393.97
19245,12834,2023-10-13,12,electric,118.9,8,16631,basic,908.0,1356.73
19246,12834,2022-11-24,12,SUV,130.0,14,15411,basic,1138.0,1433.57
19247,12835,2022-11-22,36,electric,152.4,9,16440,full,638.0,1643.2
19248,12836,2024-10-07,12,city_car,69.2,8,12642,premium,381.0,934.2
19249,12837,2025-02-24,12,sedan,82.0,4,9788,premium,233.0,1341.68
19250,12838,2022-05-09,12,city_car,91.2,7,7295,premium,497.0,1334.84
19251,12839,2024-10-03,12,city_car,66.6,7,14596,full,547.0,1430.4
19252,12839,2023-05-09,12,sports_car,264.2,5,13748,full,504.0,2277.83
19253,12840,2025-03-10,24,SUV,138.3,2,13548,basic,668.0,1598.47
19254,12841,2024-12-29,36,sports_car,263.1,6,13053,full,704.0,2186.38
19255,12842,2021-06-18,12,SUV,188.4,7,22274,full,526.0,2014.16
19256,12842,2024-09-23,12,electric,143.2,1,14992,basic,891.0,1317.77
19257,12843,2023-08-14,12,sedan,114.6,7,8017,basic,912.0,1229.35
19258,12843,2026-02-21,24,electric,126.8,4,13682,basic,810.0,1365.39
19259,12844,2022-12-17,36,city_car,104.2,12,5000,basic,730.0,1263.86
19260,12844,2022-07-03,12,sedan,117.1,6,9874,basic,1097.0,1434.16
19261,12845,2024-10-19,12,SUV,149.8,9,5000,basic,1016.0,1335.85
19262,12845,2023-11-28,12,city_car,98.3,6,14292,basic,886.0,1132.36
19263,12846,2023-09-11,12,electric,144.2,4,10452,basic,882.0,1277.98
19264,12846,2025-05-09,12,sedan,152.7,8,12965,premium,348.0,1702.68
19265,12847,2024-02-01,12,city_car,76.2,8,11983,basic,656.0,1093.44
19266,12847,2024-01-15,12,electric,156.7,6,9682,basic,972.0,1513.79
19267,12848,2024-10-08,36,city_car,76.5,6,6981,basic,853.0,1166.68
19268,12849,2023-02-24,24,electric,127.5,5,8071,basic,722.0,1313.2
19269,12850,2025-10-14,12,sedan,113.1,4,19686,basic,954.0,1322.29
19270,12851,2023-09-01,12,city_car,97.7,5,15530,full,426.0,1345.76
19271,12851,2023-12-18,12,SUV,189.4,5,13270,basic,1038.0,1621.86
19272,12852,2021-05-26,12,sedan,90.9,3,11429,basic,686.0,988.25
19273,12853,2023-10-14,12,electric,152.2,7,13720,basic,831.0,1710.92
19274,12853,2022-06-02,12,sedan,133.4,4,16096,basic,874.0,1397.11
19275,12854,2023-07-21,12,sedan,100.7,4,13003,premium,388.0,1490.82
19276,12855,2026-02-25,12,SUV,193.8,8,8077,basic,806.0,1583.02
19277,12856,2023-10-26,12,sedan,130.5,3,15383,full,568.0,1578.35
19278,12857,2023-12-16,24,city_car,68.1,3,5000,basic,749.0,1077.49
19279,12857,2021-09-13,12,city_car,80.0,4,13882,full,561.0,1273.83
19280,12858,2021-05-13,12,SUV,142.3,7,13274,basic,994.0,1434.11
19281,12859,2022-07-01,24,city_car,75.9,3,11758,full,729.0,1190.03
19282,12859,2023-01-02,36,sedan,124.1,14,13741,basic,1108.0,1301.7
19283,12860,2022-03-26,24,sedan,112.2,2,13029,basic,1142.0,1177.74
19284,12860,2025-07-09,12,SUV,190.8,7,11853,premium,354.0,1837.39
19285,12861,2023-07-15,36,sedan,139.7,5,14243,full,522.0,1768.34
19286,12861,2021-03-27,12,city_car,73.5,5,13670,premium,361.0,1211.03
19287,12862,2022-07-09,36,city_car,67.0,6,11652,premium,464.0,1122.33
19288,12863,2024-02-17,24,sedan,116.7,1,15807,full,654.0,1597.04
19289,12863,2025-09-09,12,electric,116.5,4,10070,premium,242.0,1425.56
19290,12864,2024-06-24,24,sports_car,233.8,6,16524,full,635.0,2038.47
19291,12865,2024-09-23,12,SUV,144.1,5,10163,basic,783.0,1228.69
19292,12865,2022-10-29,12,sedan,126.2,4,16253,basic,914.0,1125.86
19293,12866,2025-08-06,12,sedan,112.0,8,17208,full,760.0,1540.91
19294,12867,2021-12-15,24,city_car,87.8,3,13494,full,797.0,1385.16
19295,12868,2024-08-11,24,sports_car,337.7,11,15728,basic,872.0,2454.99
19296,12869,2024-08-23,12,city_car,95.3,8,11489,full,519.0,1221.13
19297,12870,2021-12-09,36,sedan,118.1,4,15753,full,522.0,1417.77
19298,12871,2021-03-27,24,city_car,69.4,1,20105,full,940.0,1172.73
19299,12872,2025-02-17,24,sedan,104.4,6,15538,full,410.0,1511.94
19300,12872,2024-05-22,12,city_car,78.9,6,17573,premium,313.0,1392.53
19301,12873,2023-05-21,12,SUV,202.6,3,10227,full,519.0,1949.37
19302,12873,2022-03-29,12,sports_car,250.7,8,11664,basic,1097.0,1937.54
19303,12874,2025-05-15,12,city_car,63.5,8,17276,basic,938.0,1081.93
19304,12875,2023-08-26,12,city_car,88.9,5,11674,full,666.0,1419.12
19305,12875,2026-01-12,24,sedan,97.1,3,17479,full,547.0,1440.47
19306,12876,2025-07-04,12,sedan,118.4,9,16733,full,608.0,1346.6
19307,12877,2022-09-20,12,SUV,142.6,4,9099,full,618.0,1457.67
19308,12878,2024-05-29,12,city_car,102.8,6,18178,basic,822.0,1226.89
19309,12878,2024-06-13,36,sedan,114.1,6,12420,basic,1061.0,1231.17
19310,12879,2021-08-18,12,electric,165.2,1,16063,premium,499.0,1543.51
19311,12880,2025-06-26,12,sports_car,221.9,5,9263,basic,692.0,1609.37
19312,12880,2026-02-03,12,sedan,139.6,4,18932,full,670.0,1761.23
19313,12881,2021-03-19,12,SUV,139.7,5,14410,full,956.0,1693.04
19314,12881,2025-11-07,12,city_car,81.7,7,19066,basic,821.0,935.7
19315,12882,2022-01-29,12,sports_car,228.3,9,17573,basic,974.0,1764.05
19316,12883,2021-08-22,12,SUV,117.2,4,13635,basic,699.0,1276.35
19317,12883,2021-11-16,36,sports_car,270.1,4,18010,basic,1114.0,2086.95
19318,12884,2024-06-30,36,SUV,193.1,10,12264,basic,865.0,1685.31
19319,12884,2023-07-08,12,city_car,92.5,11,18555,basic,975.0,1236.69
19320,12885,2024-06-02,12,city_car,112.4,5,7922,full,557.0,1402.13
19321,12885,2022-08-05,36,sedan,109.9,5,16221,basic,910.0,1416.21
19322,12886,2024-01-29,12,sedan,96.9,6,9705,full,699.0,1297.02
19323,12887,2025-04-24,12,city_car,84.0,12,7911,premium,426.0,1154.86
19324,12888,2025-09-30,24,SUV,173.3,8,10154,premium,389.0,1724.19
19325,12888,2022-03-16,12,SUV,151.7,7,9882,full,597.0,1537.0
19326,12889,2024-05-11,12,SUV,137.7,5,15414,full,563.0,1553.21
19327,12889,2024-05-12,12,city_car,75.2,5,18454,basic,855.0,1188.64
19328,12890,2023-03-29,24,sedan,115.9,10,15775,basic,1313.0,1253.91
19329,12891,2024-10-16,12,sedan,114.3,4,12788,basic,1091.0,1092.12
19330,12892,2022-10-14,12,SUV,170.9,6,15089,premium,407.0,1626.6
19331,12893,2022-05-09,12,city_car,79.8,3,12500,full,534.0,1247.96
19332,12893,2021-09-28,12,sedan,142.8,2,15010,full,603.0,1640.14
19333,12894,2021-06-01,12,SUV,171.0,5,8418,full,624.0,1719.46
19334,12895,2023-07-31,12,SUV,171.2,7,12760,premium,354.0,1553.48
19335,12895,2022-11-19,24,sedan,101.8,3,12660,basic,738.0,1348.75
19336,12896,2025-09-10,12,SUV,195.1,15,11185,full,628.0,1931.82
19337,12897,2023-09-09,12,city_car,53.9,12,7823,basic,845.0,1053.27
19338,12898,2024-06-26,36,electric,157.3,12,12283,basic,1056.0,1500.77
19339,12899,2023-10-31,12,SUV,141.3,6,16124,full,594.0,1526.02
19340,12899,2026-01-30,12,SUV,121.6,3,11480,full,834.0,1437.1
19341,12900,2025-05-02,12,city_car,90.6,4,8608,premium,463.0,1383.6
19342,12900,2023-04-05,12,SUV,189.8,8,14667,premium,533.0,1721.45
19343,12901,2025-10-17,12,SUV,151.8,6,13962,basic,653.0,1407.42
19344,12901,2025-03-02,12,city_car,63.0,3,22100,basic,968.0,1008.13
19345,12902,2025-09-03,24,sports_car,224.1,10,10205,full,462.0,1985.59
19346,12902,2024-12-15,12,city_car,75.8,11,16652,basic,760.0,939.25
19347,12903,2024-03-07,12,city_car,93.7,10,15079,basic,754.0,1188.23
19348,12904,2022-02-22,12,sedan,124.0,3,13175,basic,984.0,1295.88
19349,12904,2023-10-06,12,sedan,115.8,5,17726,basic,949.0,1392.78
19350,12905,2021-06-02,12,city_car,102.5,6,16722,full,502.0,1419.05
19351,12905,2021-07-29,12,sedan,106.8,5,11870,full,536.0,1472.64
19352,12906,2021-10-03,24,city_car,84.8,5,14022,full,542.0,1179.56
19353,12906,2024-02-22,24,sports_car,255.9,6,9669,basic,500.0,1931.8
19354,12907,2021-04-15,24,city_car,71.8,4,5000,premium,387.0,1049.96
19355,12907,2023-03-25,12,sports_car,290.3,6,20252,basic,904.0,2169.61
19356,12908,2024-12-27,24,SUV,110.0,5,13106,full,417.0,1373.75
19357,12909,2022-01-31,12,sedan,125.0,4,12265,premium,452.0,1378.58
19358,12910,2025-02-27,24,electric,142.9,4,15038,basic,783.0,1444.26
19359,12910,2023-05-03,36,sedan,129.1,7,16496,full,440.0,1526.61
19360,12911,2023-02-22,24,electric,110.9,6,13146,basic,891.0,1217.83
19361,12911,2024-12-20,12,sedan,103.5,10,16654,basic,771.0,1162.27
19362,12912,2023-08-01,24,SUV,176.8,15,18724,basic,1043.0,1625.55
19363,12912,2023-04-10,12,electric,187.7,3,13908,full,810.0,1679.71
19364,12913,2025-12-23,12,city_car,63.6,11,14400,full,684.0,1228.25
19365,12914,2024-01-23,12,sedan,98.7,2,12211,basic,999.0,1250.6
19366,12914,2022-03-30,12,city_car,82.1,4,10645,basic,1005.0,1206.59
19367,12915,2021-11-24,12,city_car,107.4,4,18814,basic,723.0,1089.73
19368,12916,2025-03-15,36,sedan,134.1,2,12126,basic,833.0,1523.47
19369,12917,2022-02-12,36,sports_car,292.2,5,5000,basic,1051.0,2275.79
19370,12917,2025-01-05,36,sedan,126.2,4,19669,premium,251.0,1613.0
19371,12918,2023-12-27,12,SUV,144.1,4,11335,premium,449.0,1551.23
19372,12918,2025-04-24,24,SUV,165.6,8,14567,premium,267.0,1523.65
19373,12919,2023-09-22,12,sedan,134.0,4,13690,basic,729.0,1416.35
19374,12920,2023-01-10,36,sedan,120.1,9,13153,basic,942.0,1224.99
19375,12920,2023-03-06,12,city_car,89.8,8,15702,full,410.0,1303.51
19376,12921,2024-07-26,24,sedan,110.2,7,15834,basic,1212.0,1354.08
19377,12922,2024-01-06,12,SUV,130.3,4,13154,premium,337.0,1432.61
19378,12923,2021-12-11,24,electric,130.0,7,10513,basic,1000.0,1493.63
19379,12923,2021-06-14,12,sedan,156.5,6,19454,premium,376.0,1565.81
19380,12924,2025-08-25,24,sedan,118.8,4,16506,full,811.0,1447.37
19381,12925,2025-11-22,12,electric,151.3,1,15220,full,414.0,1737.74
19382,12926,2024-02-10,12,city_car,82.5,7,25079,full,653.0,1408.52
19383,12926,2022-11-23,12,city_car,50.9,3,12183,basic,1117.0,965.06
19384,12927,2025-03-25,12,city_car,50.0,2,19660,basic,1088.0,1027.77
19385,12928,2023-09-09,24,city_car,61.1,7,18258,basic,818.0,1146.78
19386,12928,2022-08-10,12,SUV,153.9,3,18974,premium,411.0,1635.44
19387,12929,2024-11-07,24,city_car,101.4,7,12587,basic,819.0,1576.47
19388,12930,2023-08-08,12,SUV,174.8,13,6695,basic,790.0,1524.05
19389,12931,2024-01-28,12,SUV,179.9,4,7032,full,669.0,1913.63
19390,12932,2022-08-25,36,sedan,90.1,6,17793,premium,343.0,1330.5
19391,12932,2021-03-09,24,sedan,98.8,4,16732,basic,648.0,1300.54
19392,12933,2024-09-18,24,SUV,194.6,2,14346,premium,523.0,1791.01
19393,12934,2025-09-23,12,SUV,195.2,10,12819,full,338.0,1850.53
19394,12935,2022-12-27,24,city_car,79.6,2,17560,basic,619.0,1259.75
19395,12935,2021-10-01,12,electric,106.9,4,9580,full,422.0,1309.19
19396,12936,2024-08-22,12,sports_car,180.0,3,13513,premium,376.0,1745.26
19397,12936,2023-10-08,24,sports_car,237.1,2,13778,premium,451.0,2008.22
19398,12937,2026-01-30,36,electric,120.8,15,13394,full,639.0,1610.95
19399,12938,2024-01-04,12,city_car,78.6,1,7626,basic,1269.0,1062.85
19400,12938,2022-01-23,12,sedan,118.0,6,18503,basic,1002.0,1365.27
19401,12939,2025-07-03,24,sedan,115.0,5,12194,basic,810.0,1260.39
19402,12939,2025-05-30,36,city_car,96.8,4,10567,full,368.0,1265.84
19403,12940,2022-09-16,24,electric,152.6,4,20829,full,611.0,1664.8
19404,12940,2021-04-09,12,sports_car,232.4,1,14459,full,550.0,1977.24
19405,12941,2024-10-27,12,sedan,82.2,2,11100,full,570.0,1459.33
19406,12942,2023-06-23,36,sedan,103.2,3,5000,premium,333.0,1335.66
19407,12943,2025-12-17,12,SUV,181.0,5,15223,basic,767.0,1605.62
19408,12944,2021-08-04,12,electric,108.6,4,8098,basic,954.0,1247.75
19409,12944,2024-10-23,12,city_car,92.0,5,15499,full,574.0,1314.58
19410,12945,2024-06-27,12,sedan,142.1,3,7913,basic,929.0,1542.86
19411,12946,2025-12-08,12,city_car,63.6,1,18290,basic,921.0,1099.63
19412,12946,2023-03-09,36,SUV,110.0,4,11505,full,621.0,1448.45
19413,12947,2022-02-02,24,sports_car,303.0,6,12299,basic,718.0,2207.46
19414,12948,2025-11-08,12,city_car,75.1,2,13156,basic,1389.0,1159.37
19415,12948,2025-12-09,36,city_car,74.6,2,9500,basic,862.0,1057.24
19416,12949,2022-03-01,12,city_car,56.3,1,5000,basic,842.0,925.83
19417,12950,2023-08-31,12,SUV,137.9,3,18579,basic,725.0,1178.18
19418,12950,2024-08-09,24,city_car,63.4,3,8736,basic,951.0,1166.36
